-35.17	0.7	183059.0199	158107.6341	79053.81703
-35.37	0.7	104435.8898	89332.38833	44666.19417
-35.53	0.7	545475.8669	448516.4203	224258.2102
-35.71	0.7	487549.2731	421095.1317	210547.5658
-35.89	0.7	1837904.682	1620226.938	810113.469
-35.96	0.7	6951380.495	5715758.45	2857879.225
-36.23	0.7	9008576.28	7407283.493	3703641.747
-36.47	0.7	2.74E+07	2.42E+07	1.21E+07
-36.54	0.7	5.17E+07	4.25E+07	2.13E+07
-36.87	0.7	1.01E+08	8.29E+07	4.14E+07
				
