lowerr_sideblobs,higherr_sideblobs,lowerr_marbles,higherr_marbles,lowerr_fractured,higherr_fractured,lowerr_water,higherr_water
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.9259259259259259,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.009523809523809525,0.047619047619047616,0.009523809523809525,0.04285714285714286,0.0,0.023809523809523808,0.9095238095238095,0.9619047619047619
0.009790209790209791,0.025174825174825177,0.009790209790209791,0.025174825174825177,0.0013986013986013986,0.008391608391608392,0.9496503496503497,0.9734265734265735
0.009080590238365494,0.022701475595913734,0.007945516458569807,0.021566401816118047,0.004540295119182747,0.014755959137343927,0.9489216799091942,0.9704880817253121
0.06273525721455459,0.09410288582183186,0.027603513174404015,0.050188205771643665,0.00878293601003764,0.02383939774153074,0.8469259723964868,0.8870765370138017
0.03571428571428571,0.11904761904761904,0.023809523809523808,0.11904761904761904,0.0,0.047619047619047616,0.7619047619047619,0.8928571428571429
